Year,City,Month,Crime,Frequency
2017,Chandausi,November,Kidnapping,42
2017,Chandausi,November,Murder,37
2017,Chandausi,November,Rape,27
2017,Chandausi,November,Theft,41
2017,Chandausi,December,Burglary,51
2017,Chandausi,December,Kidnapping,32
2017,Chandausi,December,Murder,48
2017,Chandausi,December,Rape,50
2017,Chandausi,December,Theft,25
2017,Chandpur,January,Burglary,43
2017,Chandpur,January,Kidnapping,60
2017,Chandpur,January,Murder,58
2017,Chandpur,January,Rape,43
2017,Chandpur,January,Theft,34
2017,Chandpur,February,Burglary,32
2017,Chandpur,February,Kidnapping,57
2017,Chandpur,February,Murder,37
2017,Chandpur,February,Rape,39
2017,Chandpur,February,Theft,59
2017,Chandpur,March,Burglary,27
2017,Chandpur,March,Kidnapping,59
2017,Chandpur,March,Murder,56
2017,Chandpur,March,Rape,52
2017,Chandpur,March,Theft,26
2017,Chandpur,April,Burglary,30
2017,Chandpur,April,Kidnapping,33
2017,Chandpur,April,Murder,47
2017,Chandpur,April,Rape,25
2017,Chandpur,April,Theft,20
2017,Chandpur,May,Burglary,57
2017,Chandpur,May,Kidnapping,57
2017,Chandpur,May,Murder,54
2017,Chandpur,May,Rape,22
2017,Chandpur,May,Theft,22
2017,Chandpur,June,Burglary,27
2017,Chandpur,June,Kidnapping,24
2017,Chandpur,June,Murder,39
2017,Chandpur,June,Rape,39
2017,Chandpur,June,Theft,23
2017,Chandpur,July,Burglary,44
2017,Chandpur,July,Kidnapping,34
2017,Chandpur,July,Murder,47
2017,Chandpur,July,Rape,41
2017,Chandpur,July,Theft,39
2017,Chandpur,August,Burglary,55
2017,Chandpur,August,Kidnapping,44
2017,Chandpur,August,Murder,27
2017,Chandpur,August,Rape,29
2017,Chandpur,August,Theft,41
2017,Chandpur,September,Burglary,36
2017,Chandpur,September,Kidnapping,24
2017,Chandpur,September,Murder,33
2017,Chandpur,September,Rape,30
2017,Chandpur,September,Theft,59
2017,Chandpur,October,Burglary,27
2017,Chandpur,October,Kidnapping,22
2017,Chandpur,October,Murder,55
2017,Chandpur,October,Rape,41
2017,Chandpur,October,Theft,32
2017,Chandpur,November,Burglary,52
2017,Chandpur,November,Kidnapping,40
2017,Chandpur,November,Murder,29
2017,Chandpur,November,Rape,33
2017,Chandpur,November,Theft,29
2017,Chandpur,December,Burglary,57
2017,Chandpur,December,Kidnapping,38
2017,Chandpur,December,Murder,42
2017,Chandpur,December,Rape,25
2017,Chandpur,December,Theft,26
2017,Chhibramau,January,Burglary,38
2017,Chhibramau,January,Kidnapping,54
2017,Chhibramau,January,Murder,47
2017,Chhibramau,January,Rape,23
2017,Chhibramau,January,Theft,46
2017,Chhibramau,February,Burglary,24
2017,Chhibramau,February,Kidnapping,58
2017,Chhibramau,February,Murder,20
2017,Chhibramau,February,Rape,56
2017,Chhibramau,February,Theft,56
2017,Chhibramau,March,Burglary,20
2017,Chhibramau,March,Kidnapping,56
2017,Chhibramau,March,Murder,55
2017,Chhibramau,March,Rape,26
2017,Chhibramau,March,Theft,21
2017,Chhibramau,April,Burglary,54
2017,Chhibramau,April,Kidnapping,25
2017,Chhibramau,April,Murder,52
2017,Chhibramau,April,Rape,51
2017,Chhibramau,April,Theft,34
2017,Chhibramau,May,Burglary,43
2017,Chhibramau,May,Kidnapping,46
2017,Chhibramau,May,Murder,23
2017,Chhibramau,May,Rape,25
2017,Chhibramau,May,Theft,55
2017,Chhibramau,June,Burglary,27
2017,Chhibramau,June,Kidnapping,55
2017,Chhibramau,June,Murder,32
2017,Chhibramau,June,Rape,31
2017,Chhibramau,June,Theft,29
2017,Chhibramau,July,Burglary,52
2017,Chhibramau,July,Kidnapping,32
2017,Chhibramau,July,Murder,42
2017,Chhibramau,July,Rape,26
2017,Chhibramau,July,Theft,51
2017,Chhibramau,August,Burglary,43
2017,Chhibramau,August,Kidnapping,30
2017,Chhibramau,August,Murder,33
2017,Chhibramau,August,Rape,23
2017,Chhibramau,August,Theft,59
2017,Chhibramau,September,Burglary,39
2017,Chhibramau,September,Kidnapping,25
2017,Chhibramau,September,Murder,54
2017,Chhibramau,September,Rape,30
2017,Chhibramau,September,Theft,45
2017,Chhibramau,October,Burglary,30
2017,Chhibramau,October,Kidnapping,42
2017,Chhibramau,October,Murder,37
2017,Chhibramau,October,Rape,32
2017,Chhibramau,October,Theft,36
2017,Chhibramau,November,Burglary,38
2017,Chhibramau,November,Kidnapping,24
2017,Chhibramau,November,Murder,20
2017,Chhibramau,November,Rape,37
2017,Chhibramau,November,Theft,24
2017,Chhibramau,December,Burglary,28
2017,Chhibramau,December,Kidnapping,28
2017,Chhibramau,December,Murder,52
2017,Chhibramau,December,Rape,42
2017,Chhibramau,December,Theft,39
2017,Chitrakut,January,Burglary,42
2017,Chitrakut,January,Kidnapping,40
2017,Chitrakut,January,Murder,57
2017,Chitrakut,January,Rape,37
2017,Chitrakut,January,Theft,46
2017,Chitrakut,February,Burglary,26
2017,Chitrakut,February,Kidnapping,44
2017,Chitrakut,February,Murder,46
2017,Chitrakut,February,Rape,60
2017,Chitrakut,February,Theft,42
2017,Chitrakut,March,Burglary,37
2017,Chitrakut,March,Kidnapping,43
2017,Chitrakut,March,Murder,59
2017,Chitrakut,March,Rape,35
2017,Chitrakut,March,Theft,31
2017,Chitrakut,April,Burglary,33
2017,Chitrakut,April,Kidnapping,36
2017,Chitrakut,April,Murder,39
2017,Chitrakut,April,Rape,33
2017,Chitrakut,April,Theft,35
2017,Chitrakut,May,Burglary,22
2017,Chitrakut,May,Kidnapping,56
2017,Chitrakut,May,Murder,47
2017,Chitrakut,May,Rape,56
2017,Chitrakut,May,Theft,53
2017,Chitrakut,June,Burglary,21
2017,Chitrakut,June,Kidnapping,42
2017,Chitrakut,June,Murder,47
2017,Chitrakut,June,Rape,59
2017,Chitrakut,June,Theft,22
2017,Chitrakut,July,Burglary,43
2017,Chitrakut,July,Kidnapping,58
2017,Chitrakut,July,Murder,43
2017,Chitrakut,July,Rape,60
2017,Chitrakut,July,Theft,50
2017,Chitrakut,August,Burglary,33
2017,Chitrakut,August,Kidnapping,56
2017,Chitrakut,August,Murder,38
2017,Chitrakut,August,Rape,33
2017,Chitrakut,August,Theft,33
2017,Chitrakut,September,Burglary,40
2017,Chitrakut,September,Kidnapping,30
2017,Chitrakut,September,Murder,38
2017,Chitrakut,September,Rape,31
2017,Chitrakut,September,Theft,37
2017,Chitrakut,October,Burglary,31
2017,Chitrakut,October,Kidnapping,59
2017,Chitrakut,October,Murder,56
2017,Chitrakut,October,Rape,37
2017,Chitrakut,October,Theft,33
2017,Chitrakut,November,Burglary,34
2017,Chitrakut,November,Kidnapping,25
2017,Chitrakut,November,Murder,31
2017,Chitrakut,November,Rape,59
2017,Chitrakut,November,Theft,49
2017,Chitrakut,December,Burglary,53
2017,Chitrakut,December,Kidnapping,25
2017,Chitrakut,December,Murder,52
2017,Chitrakut,December,Rape,58
2017,Chitrakut,December,Theft,56
2017,Dadri,January,Burglary,48
2017,Dadri,January,Kidnapping,30
2017,Dadri,January,Murder,25
2017,Dadri,January,Rape,41
2017,Dadri,January,Theft,46
2017,Dadri,February,Burglary,47
2017,Dadri,February,Kidnapping,54
2017,Dadri,February,Murder,59
2017,Dadri,February,Rape,53
2017,Dadri,February,Theft,33
2017,Dadri,March,Burglary,33
2017,Dadri,March,Kidnapping,20
2017,Dadri,March,Murder,60
2017,Dadri,March,Rape,33
2017,Dadri,March,Theft,60
2017,Dadri,April,Burglary,59
2017,Dadri,April,Kidnapping,28
2017,Dadri,April,Murder,40
2017,Dadri,April,Rape,31
2017,Dadri,April,Theft,21
2017,Dadri,May,Burglary,49
2017,Dadri,May,Kidnapping,40
2017,Dadri,May,Murder,36
2017,Dadri,May,Rape,31
2017,Dadri,May,Theft,35
2017,Dadri,June,Burglary,59
2017,Dadri,June,Kidnapping,26
2017,Dadri,June,Murder,31
2017,Dadri,June,Rape,50
2017,Dadri,June,Theft,30
2017,Dadri,July,Burglary,30
2017,Dadri,July,Kidnapping,30
2017,Dadri,July,Murder,59
2017,Dadri,July,Rape,24
2017,Dadri,July,Theft,44
2017,Dadri,August,Burglary,24
2017,Dadri,August,Kidnapping,34
2017,Dadri,August,Murder,57
2017,Dadri,August,Rape,28
2017,Dadri,August,Theft,23
2017,Dadri,September,Burglary,35
2017,Dadri,September,Kidnapping,48
2017,Dadri,September,Murder,45
2017,Dadri,September,Rape,56
2017,Dadri,September,Theft,33
2017,Dadri,October,Burglary,29
2017,Dadri,October,Kidnapping,57
2017,Dadri,October,Murder,26
2017,Dadri,October,Rape,31
2017,Dadri,October,Theft,27
2017,Dadri,November,Burglary,24
2017,Dadri,November,Kidnapping,22
2017,Dadri,November,Murder,24
2017,Dadri,November,Rape,30
2017,Dadri,November,Theft,22
2017,Dadri,December,Burglary,35
2017,Dadri,December,Kidnapping,57
2017,Dadri,December,Murder,32
2017,Dadri,December,Rape,53
2017,Dadri,December,Theft,48
2017,Deoband,January,Burglary,47
2017,Deoband,January,Kidnapping,38
2017,Deoband,January,Murder,48
2017,Deoband,January,Rape,24
2017,Deoband,January,Theft,54
2017,Deoband,February,Burglary,41
2017,Deoband,February,Kidnapping,54
2017,Deoband,February,Murder,20
2017,Deoband,February,Rape,58
2017,Deoband,February,Theft,55
2017,Deoband,March,Burglary,31
2017,Deoband,March,Kidnapping,31
2017,Deoband,March,Murder,20
2017,Deoband,March,Rape,58
2017,Deoband,March,Theft,35
2017,Deoband,April,Burglary,41
2017,Deoband,April,Kidnapping,59
2017,Deoband,April,Murder,21
2017,Deoband,April,Rape,57
2017,Deoband,April,Theft,48
2017,Deoband,May,Burglary,20
2017,Deoband,May,Kidnapping,32
2017,Deoband,May,Murder,59
2017,Deoband,May,Rape,34
2017,Deoband,May,Theft,21
2017,Deoband,June,Burglary,36
2017,Deoband,June,Kidnapping,56
2017,Deoband,June,Murder,31
2017,Deoband,June,Rape,20
2017,Deoband,June,Theft,54
2017,Deoband,July,Burglary,50
2017,Deoband,July,Kidnapping,42
2017,Deoband,July,Murder,31
2017,Deoband,July,Rape,58
2017,Deoband,July,Theft,55
2017,Deoband,August,Burglary,58
2017,Deoband,August,Kidnapping,45
2017,Deoband,August,Murder,46
2017,Deoband,August,Rape,52
2017,Deoband,August,Theft,55
2017,Deoband,September,Burglary,33
2017,Deoband,September,Kidnapping,60
2017,Deoband,September,Murder,27
2017,Deoband,September,Rape,47
2017,Deoband,September,Theft,47
2017,Deoband,October,Burglary,24
2017,Deoband,October,Kidnapping,51
2017,Deoband,October,Murder,44
2017,Deoband,October,Rape,43
2017,Deoband,October,Theft,43
2017,Deoband,November,Burglary,29
2017,Deoband,November,Kidnapping,38
2017,Deoband,November,Murder,43
2017,Deoband,November,Rape,51
2017,Deoband,November,Theft,55
2017,Deoband,December,Burglary,34
2017,Deoband,December,Kidnapping,58
2017,Deoband,December,Murder,23
2017,Deoband,December,Rape,36
2017,Deoband,December,Theft,46
2017,Deoria,January,Burglary,23
2017,Deoria,January,Kidnapping,45
2017,Deoria,January,Murder,25
2017,Deoria,January,Rape,57
2017,Deoria,January,Theft,31
2017,Deoria,February,Burglary,22
2017,Deoria,February,Kidnapping,60
2017,Deoria,February,Murder,38
2017,Deoria,February,Rape,27
2017,Deoria,February,Theft,37
2017,Deoria,March,Burglary,51
2017,Deoria,March,Kidnapping,28
2017,Deoria,March,Murder,57
2017,Deoria,March,Rape,50
2017,Deoria,March,Theft,37
2017,Deoria,April,Burglary,35
2017,Deoria,April,Kidnapping,41
2017,Deoria,April,Murder,31
2017,Deoria,April,Rape,57
2017,Deoria,April,Theft,21
2017,Deoria,May,Burglary,31
2017,Deoria,May,Kidnapping,27
2017,Deoria,May,Murder,47
2017,Deoria,May,Rape,26
2017,Deoria,May,Theft,27
2017,Deoria,June,Burglary,60
2017,Deoria,June,Kidnapping,58
2017,Deoria,June,Murder,57
2017,Deoria,June,Rape,49
2017,Deoria,June,Theft,29
2017,Deoria,July,Burglary,54
2017,Deoria,July,Kidnapping,53
2017,Deoria,July,Murder,25
2017,Deoria,July,Rape,51
2017,Deoria,July,Theft,32
2017,Deoria,August,Burglary,32
2017,Deoria,August,Kidnapping,46
2017,Deoria,August,Murder,39
2017,Deoria,August,Rape,26
2017,Deoria,August,Theft,30
2017,Deoria,September,Burglary,51
2017,Deoria,September,Kidnapping,43
2017,Deoria,September,Murder,47
2017,Deoria,September,Rape,29
2017,Deoria,September,Theft,59
2017,Deoria,October,Burglary,60
2017,Deoria,October,Kidnapping,36
2017,Deoria,October,Murder,42
2017,Deoria,October,Rape,42
2017,Deoria,October,Theft,27
2017,Deoria,November,Burglary,50
2017,Deoria,November,Kidnapping,20
2017,Deoria,November,Murder,49
2017,Deoria,November,Rape,40
2017,Deoria,November,Theft,51
2017,Deoria,December,Burglary,44
2017,Deoria,December,Kidnapping,46
2017,Deoria,December,Murder,55
2017,Deoria,December,Rape,24
2017,Deoria,December,Theft,33
2017,Etah,January,Burglary,33
2017,Etah,January,Kidnapping,40
2017,Etah,January,Murder,44
2017,Etah,January,Rape,52
2017,Etah,January,Theft,60
2017,Etah,February,Burglary,46
2017,Etah,February,Kidnapping,23
2017,Etah,February,Murder,37
2017,Etah,February,Rape,48
2017,Etah,February,Theft,21
2017,Etah,March,Burglary,52
2017,Etah,March,Kidnapping,41
2017,Etah,March,Murder,50
2017,Etah,March,Rape,40
2017,Etah,March,Theft,26
2017,Etah,April,Burglary,58
2017,Etah,April,Kidnapping,52
2017,Etah,April,Murder,29
2017,Etah,April,Rape,26
2017,Etah,April,Theft,38
2017,Etah,May,Burglary,36
2017,Etah,May,Kidnapping,40
2017,Etah,May,Murder,25
2017,Etah,May,Rape,44
2017,Etah,May,Theft,27
2017,Etah,June,Burglary,36
2017,Etah,June,Kidnapping,32
2017,Etah,June,Murder,60
2017,Etah,June,Rape,47
2017,Etah,June,Theft,28
2017,Etah,July,Burglary,59
2017,Etah,July,Kidnapping,44
2017,Etah,July,Murder,50
2017,Etah,July,Rape,54
2017,Etah,July,Theft,26
2017,Etah,August,Burglary,51
2017,Etah,August,Kidnapping,56
2017,Etah,August,Murder,51
2017,Etah,August,Rape,46
2017,Etah,August,Theft,45
2017,Etah,September,Burglary,44
2017,Etah,September,Kidnapping,52
2017,Etah,September,Murder,54
2017,Etah,September,Rape,39
2017,Etah,September,Theft,57
2017,Etah,October,Burglary,44
2017,Etah,October,Kidnapping,26
2017,Etah,October,Murder,59
2017,Etah,October,Rape,48
2017,Etah,October,Theft,58
2017,Etah,November,Burglary,55
2017,Etah,November,Kidnapping,43
2017,Etah,November,Murder,24
2017,Etah,November,Rape,56
2017,Etah,November,Theft,38
2017,Etah,December,Burglary,40
2017,Etah,December,Kidnapping,32
2017,Etah,December,Murder,30
2017,Etah,December,Rape,53
2017,Etah,December,Theft,32
2017,Etawah,January,Burglary,54
2017,Etawah,January,Kidnapping,35
2017,Etawah,January,Murder,46
2017,Etawah,January,Rape,43
2017,Etawah,January,Theft,38
2017,Etawah,February,Burglary,42
2017,Etawah,February,Kidnapping,27
2017,Etawah,February,Murder,43
2017,Etawah,February,Rape,22
2017,Etawah,February,Theft,30
2017,Etawah,March,Burglary,29
2017,Etawah,March,Kidnapping,50
2017,Etawah,March,Murder,26
2017,Etawah,March,Rape,55
2017,Etawah,March,Theft,34
2017,Etawah,April,Burglary,41
2017,Etawah,April,Kidnapping,44
2017,Etawah,April,Murder,44
2017,Etawah,April,Rape,32
2017,Etawah,April,Theft,58
2017,Etawah,May,Burglary,48
2017,Etawah,May,Kidnapping,47
2017,Etawah,May,Murder,47
2017,Etawah,May,Rape,53
2017,Etawah,May,Theft,24
2017,Etawah,June,Burglary,55
2017,Etawah,June,Kidnapping,37
2017,Etawah,June,Murder,39
2017,Etawah,June,Rape,49
2017,Etawah,June,Theft,38
2017,Etawah,July,Burglary,33
2017,Etawah,July,Kidnapping,54
2017,Etawah,July,Murder,49
2017,Etawah,July,Rape,46
2017,Etawah,July,Theft,35
2017,Etawah,August,Burglary,36
2017,Etawah,August,Kidnapping,30
2017,Etawah,August,Murder,50
2017,Etawah,August,Rape,42
2017,Etawah,August,Theft,24
2017,Etawah,September,Burglary,41
2017,Etawah,September,Kidnapping,39
2017,Etawah,September,Murder,50
2017,Etawah,September,Rape,37
2017,Etawah,September,Theft,31
2017,Etawah,October,Burglary,20
2017,Etawah,October,Kidnapping,38
2017,Etawah,October,Murder,21
2017,Etawah,October,Rape,31
2017,Etawah,October,Theft,27
2017,Etawah,November,Burglary,29
2017,Etawah,November,Kidnapping,37
2017,Etawah,November,Murder,53
2017,Etawah,November,Rape,51
2017,Etawah,November,Theft,42
2017,Etawah,December,Burglary,37
2017,Etawah,December,Kidnapping,44
2017,Etawah,December,Murder,50
2017,Etawah,December,Rape,40
2017,Etawah,December,Theft,46
2017,Faizabad,January,Burglary,43
2017,Faizabad,January,Kidnapping,58
2017,Faizabad,January,Murder,33
2017,Faizabad,January,Rape,31
2017,Faizabad,January,Theft,38
2017,Faizabad,February,Burglary,24
2017,Faizabad,February,Kidnapping,43
2017,Faizabad,February,Murder,32
2017,Faizabad,February,Rape,38
2017,Faizabad,February,Theft,48
2017,Faizabad,March,Burglary,40
2017,Faizabad,March,Kidnapping,56
2017,Faizabad,March,Murder,58
2017,Faizabad,March,Rape,43
2017,Faizabad,March,Theft,33
2017,Faizabad,April,Burglary,31
2017,Faizabad,April,Kidnapping,47
2017,Faizabad,April,Murder,30
2017,Faizabad,April,Rape,32
2017,Faizabad,April,Theft,52
2017,Faizabad,May,Burglary,46
2017,Faizabad,May,Kidnapping,59
2017,Faizabad,May,Murder,42
2017,Faizabad,May,Rape,21
2017,Faizabad,May,Theft,49
2017,Faizabad,June,Burglary,39
2017,Faizabad,June,Kidnapping,52
2017,Faizabad,June,Murder,52
2017,Faizabad,June,Rape,31
2017,Faizabad,June,Theft,41
2017,Faizabad,July,Burglary,43
2017,Faizabad,July,Kidnapping,23
2017,Faizabad,July,Murder,55
2017,Faizabad,July,Rape,36
2017,Faizabad,July,Theft,51
2017,Faizabad,August,Burglary,26
2017,Faizabad,August,Kidnapping,60
2017,Faizabad,August,Murder,30
2017,Faizabad,August,Rape,57
2017,Faizabad,August,Theft,45
2017,Faizabad,September,Burglary,29
2017,Faizabad,September,Kidnapping,51
2017,Faizabad,September,Murder,47
2017,Faizabad,September,Rape,37
2017,Faizabad,September,Theft,49
2017,Faizabad,October,Burglary,40
2017,Faizabad,October,Kidnapping,21
2017,Faizabad,October,Murder,33
2017,Faizabad,October,Rape,53
2017,Faizabad,October,Theft,35
2017,Faizabad,November,Burglary,51
2017,Faizabad,November,Kidnapping,25
2017,Faizabad,November,Murder,45
2017,Faizabad,November,Rape,31
2017,Faizabad,November,Theft,36
2017,Faizabad,December,Burglary,50
2017,Faizabad,December,Kidnapping,36
2017,Faizabad,December,Murder,55
2017,Faizabad,December,Rape,53
2017,Faizabad,December,Theft,28
2017,Faridpur,January,Burglary,35
2017,Faridpur,January,Kidnapping,31
2017,Faridpur,January,Murder,58
2017,Faridpur,January,Rape,21
2017,Faridpur,January,Theft,50
2017,Faridpur,February,Burglary,37
2017,Faridpur,February,Kidnapping,22
2017,Faridpur,February,Murder,50
2017,Faridpur,February,Rape,37
2017,Faridpur,February,Theft,30
2017,Faridpur,March,Burglary,42
2017,Faridpur,March,Kidnapping,29
2017,Faridpur,March,Murder,55
2017,Faridpur,March,Rape,21
2017,Faridpur,March,Theft,59
2017,Faridpur,April,Burglary,24
2017,Faridpur,April,Kidnapping,30
2017,Faridpur,April,Murder,57
2017,Faridpur,April,Rape,29
2017,Faridpur,April,Theft,58
2017,Faridpur,May,Burglary,57
2017,Faridpur,May,Kidnapping,38
2017,Faridpur,May,Murder,56
2017,Faridpur,May,Rape,29
2017,Faridpur,May,Theft,23
2017,Faridpur,June,Burglary,41
2017,Faridpur,June,Kidnapping,48
2017,Faridpur,June,Murder,51
2017,Faridpur,June,Rape,50
2017,Faridpur,June,Theft,28
2017,Faridpur,July,Burglary,45
2017,Faridpur,July,Kidnapping,44
2017,Faridpur,July,Murder,43
2017,Faridpur,July,Rape,49
2017,Faridpur,July,Theft,44
2017,Faridpur,August,Burglary,60
2017,Faridpur,August,Kidnapping,38
2017,Faridpur,August,Murder,26
2017,Faridpur,August,Rape,46
2017,Faridpur,August,Theft,39
2017,Faridpur,September,Burglary,52
2017,Faridpur,September,Kidnapping,26
2017,Faridpur,September,Murder,52
2017,Faridpur,September,Rape,34
2017,Faridpur,September,Theft,32
2017,Faridpur,October,Burglary,50
2017,Faridpur,October,Kidnapping,48
2017,Faridpur,October,Murder,60
2017,Faridpur,October,Rape,33
2017,Faridpur,October,Theft,56
2017,Faridpur,November,Burglary,34
2017,Faridpur,November,Kidnapping,55
2017,Faridpur,November,Murder,37
2017,Faridpur,November,Rape,34
2017,Faridpur,November,Theft,51
2017,Faridpur,December,Burglary,39
2017,Faridpur,December,Kidnapping,27
2017,Faridpur,December,Murder,37
2017,Faridpur,December,Rape,53
2017,Faridpur,December,Theft,51
2017,Farrukhabad,January,Burglary,47
2017,Farrukhabad,January,Kidnapping,25
2017,Farrukhabad,January,Murder,26
2017,Farrukhabad,January,Rape,32
